2025-04-08T06:46:23.597Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T07:39:21.806Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:39:21.807Z [INFO]: GET /users/all - ::1
2025-04-10T07:39:25.662Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:39:25.665Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:39:25.674Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:39:25.677Z [INFO]: GET /users/all - ::1
2025-04-10T07:39:51.568Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T07:39:51.571Z [INFO]: POST /users/login - ::1
2025-04-10T07:39:51.736Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T07:39:51.740Z [INFO]: GET /projects/all - ::1
2025-04-10T07:39:53.608Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:39:53.614Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:39:53.625Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:39:53.626Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:08.159Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:40:08.165Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:40:15.778Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:15.779Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:40:15.782Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:15.787Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:17.201Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:17.202Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:20.855Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:40:20.874Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:40:24.330Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:24.337Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:40:24.340Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:24.344Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:34.968Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:34.972Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:40:34.977Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:34.981Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:37.249Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:37.253Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:39.226Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:40:39.262Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:40:49.783Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:49.951Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:40:50.041Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:50.141Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:50.670Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:40:50.680Z [INFO]: GET /users/all - ::1
2025-04-10T07:40:52.829Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:40:52.857Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:40:56.419Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:41:00.710Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:00.718Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:41:00.725Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:00.726Z [INFO]: GET /users/all - ::1
2025-04-10T07:41:02.426Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:41:02.432Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:41:24.790Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:24.791Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:41:24.794Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:24.795Z [INFO]: GET /users/all - ::1
2025-04-10T07:41:26.784Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:26.785Z [INFO]: GET /users/all - ::1
2025-04-10T07:41:28.364Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:28.366Z [INFO]: GET /users/all - ::1
2025-04-10T07:41:46.780Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:46.783Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:41:46.785Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:41:46.790Z [INFO]: GET /users/all - ::1
2025-04-10T07:42:55.665Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:42:55.684Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:42:55.691Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:42:55.697Z [INFO]: GET /users/all - ::1
2025-04-10T07:43:07.270Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T07:43:07.273Z [INFO]: POST /users/login - ::1
2025-04-10T07:43:07.476Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T07:43:07.480Z [INFO]: GET /projects/all - ::1
2025-04-10T07:43:09.630Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:43:09.638Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:43:09.642Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:43:09.643Z [INFO]: GET /users/all - ::1
2025-04-10T07:44:04.389Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:04.397Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:44:04.404Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:04.407Z [INFO]: GET /users/all - ::1
2025-04-10T07:44:24.221Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:24.225Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:24.229Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:44:24.232Z [INFO]: GET /users/all - ::1
2025-04-10T07:44:25.362Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:25.365Z [INFO]: GET /users/all - ::1
2025-04-10T07:44:47.404Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:47.407Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:44:47.420Z [INFO]: GET /users/all - ::1
2025-04-10T07:44:47.421Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:58.175Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:58.177Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:44:58.180Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:44:58.181Z [INFO]: GET /users/all - ::1
2025-04-10T07:46:27.198Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:46:27.199Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:46:27.203Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:46:27.207Z [INFO]: GET /users/all - ::1
2025-04-10T07:47:55.166Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:47:55.174Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:47:55.187Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:47:55.189Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:02.995Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:03.004Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:48:03.013Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:03.014Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:22.749Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:48:22.766Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:48:36.987Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:36.990Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:48:36.997Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:37.004Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:38.214Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:48:38.230Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:48:42.549Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:42.550Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:48:42.559Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:42.563Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:43.445Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:48:43.459Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:48:46.200Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:46.205Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:48.174Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:48:50.744Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:50.750Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:48:50.759Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:50.761Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:53.034Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:48:53.044Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:48:56.789Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:56.791Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:48:56.794Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:56.796Z [INFO]: GET /users/all - ::1
2025-04-10T07:48:57.771Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:48:57.774Z [INFO]: GET /users/all - ::1
2025-04-10T07:49:02.072Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:49:02.081Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:49:02.088Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:49:02.089Z [INFO]: GET /users/all - ::1
2025-04-10T07:49:45.320Z [INFO]: OPTIONS /projects/update-file-tree - ::1
2025-04-10T07:49:45.327Z [INFO]: PUT /projects/update-file-tree - ::1
2025-04-10T07:50:43.610Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:50:43.612Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:50:43.622Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:50:43.623Z [INFO]: GET /users/all - ::1
2025-04-10T07:50:57.504Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:50:57.505Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T07:50:57.509Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T07:50:57.515Z [INFO]: GET /users/all - ::1
2025-04-10T08:00:15.799Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:00:15.801Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:00:15.806Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:00:15.808Z [INFO]: GET /users/all - ::1
2025-04-10T08:49:58.794Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:49:58.798Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:49:58.803Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:49:58.807Z [INFO]: GET /users/all - ::1
2025-04-10T08:50:09.787Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:09.788Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:50:18.298Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:18.483Z [INFO]: GET /users/all - ::1
2025-04-10T08:50:33.788Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:33.792Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:33.793Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:50:33.796Z [INFO]: GET /users/all - ::1
2025-04-10T08:50:35.793Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:35.796Z [INFO]: GET /users/all - ::1
2025-04-10T08:50:47.781Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:47.783Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:50:47.785Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:50:47.787Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:22.784Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:22.786Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:51:22.789Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:22.793Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:24.777Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:24.779Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:27.788Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:27.790Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:38.783Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:38.784Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:51:38.788Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:38.792Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:40.784Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:40.786Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:53.784Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:53.786Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:51:53.789Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:53.790Z [INFO]: GET /users/all - ::1
2025-04-10T08:51:55.783Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:51:55.785Z [INFO]: GET /users/all - ::1
2025-04-10T08:52:16.782Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:16.785Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:52:16.789Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:16.794Z [INFO]: GET /users/all - ::1
2025-04-10T08:52:21.884Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:21.889Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:21.895Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:52:21.901Z [INFO]: GET /users/all - ::1
2025-04-10T08:52:25.851Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:25.855Z [INFO]: GET /users/all - ::1
2025-04-10T08:52:29.778Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:29.779Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:52:29.786Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:52:29.789Z [INFO]: GET /users/all - ::1
2025-04-10T08:52:57.564Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T08:52:57.568Z [INFO]: POST /users/login - ::1
2025-04-10T08:52:57.720Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T08:52:57.742Z [INFO]: GET /projects/all - ::1
2025-04-10T08:53:00.316Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:53:00.323Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:53:00.329Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:53:00.331Z [INFO]: GET /users/all - ::1
2025-04-10T08:55:02.968Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:55:02.981Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:55:02.984Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:55:02.986Z [INFO]: GET /users/all - ::1
2025-04-10T08:55:27.793Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:55:27.795Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:55:27.800Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:55:27.801Z [INFO]: GET /users/all - ::1
2025-04-10T08:55:33.813Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:55:33.816Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:55:33.827Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:55:33.830Z [INFO]: GET /users/all - ::1
2025-04-10T08:56:27.792Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:56:27.793Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T08:56:27.796Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T08:56:27.797Z [INFO]: GET /users/all - ::1
2025-04-10T08:57:40.859Z [INFO]: OPTIONS /projects/add-user - ::1
2025-04-10T08:57:40.862Z [INFO]: PUT /projects/add-user - ::1
2025-04-10T09:00:22.336Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T09:00:22.339Z [INFO]: POST /users/login - ::1
2025-04-10T09:00:24.105Z [INFO]: POST /users/login - ::1
2025-04-10T09:00:47.174Z [INFO]: 
🚀 Server listening on port 3000
2025-04-10T09:01:00.287Z [INFO]: OPTIONS /users/login - ::1
2025-04-10T09:01:00.294Z [INFO]: POST /users/login - ::1
2025-04-10T09:01:00.510Z [INFO]: OPTIONS /projects/all - ::1
2025-04-10T09:01:00.517Z [INFO]: GET /projects/all - ::1
2025-04-10T09:01:03.516Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:01:03.538Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:01:03.546Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:01:03.548Z [INFO]: GET /users/all - ::1
2025-04-10T09:02:38.519Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:02:38.529Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:02:38.539Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:02:38.542Z [INFO]: GET /users/all - ::1
2025-04-10T09:02:39.857Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:02:39.858Z [INFO]: GET /users/all - ::1
2025-04-10T09:02:41.198Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:02:41.204Z [INFO]: GET /users/all - ::1
2025-04-10T09:03:05.839Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:03:05.842Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:03:05.850Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:03:05.852Z [INFO]: GET /users/all - ::1
2025-04-10T09:03:59.499Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:03:59.501Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:03:59.505Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:03:59.507Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:05.779Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:05.782Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:04:05.784Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:05.789Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:15.786Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:15.789Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:04:15.792Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:15.800Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:18.127Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:18.130Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:48.818Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:48.872Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:04:48.919Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:48.943Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:49.422Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:49.424Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:56.802Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:56.804Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:04:56.806Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:56.807Z [INFO]: GET /users/all - ::1
2025-04-10T09:04:59.374Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:04:59.375Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:05.785Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:05.787Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:05:05.790Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:05.797Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:07.803Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:07.805Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:10.811Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:10.830Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:10.836Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:05:10.843Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:11.798Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:11.800Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:14.809Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:14.810Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:21.898Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:21.899Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:05:21.905Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:21.909Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:50.805Z [INFO]: OPTIONS /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:50.809Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
2025-04-10T09:05:50.818Z [INFO]: OPTIONS /users/all - ::1
2025-04-10T09:05:50.821Z [INFO]: GET /users/all - ::1
2025-04-10T09:05:52.791Z [INFO]: GET /projects/get-project/67f7528cc808c24a04a250f0 - ::1
